Train started: 13:19
F = <module 'torch.nn.functional' from '/home/milkylatte/miniconda3/envs/irobot/lib/python3.8/site-packages/torch/nn/functional.py'>
BATCH_SIZE = 32
GAMMA = 0.99
EPS_START = 1
EPS_END = 0.01
EXP_FRACTION = 0.1
NUMBER_OF_FRAMES = 40000000.0
TARGET_UPDATE = 1000
TRAIN_FREQUENCY = 4
HEIGHT = 84
WIDTH = 84
EPSILON = 0
MEM_SIZE = 250000
LEARNING_STARTS = 10000
SINGLE_EVAL_STEPS = 10000
SCHEDULE_TIMESTEPS = 4000000.0
LEARNING_RATE = 0.0001
PATH = ./deepQ.pt
GIF_PATH = ./game_video/

games,frames,epsilon,score,network_loss,delta_t,frames/t
13:36:29,298,287318,0.9313640425,-21.0,0.004014188431419159,3.249201,252.06196846547815
13:36:33,299,288361,0.9311059,-20.0,0.0038759463575536606,3.872844,269.3111315611989
13:36:38,300,289664,0.9307834075,-16.0,0.003536460735799315,4.90924,265.41786508706036
13:36:41,301,290618,0.9305472925,-20.0,0.003643963380987565,3.469947,274.9321531423967
13:36:45,302,291433,0.93034558,-21.0,0.0036026633920389975,3.211719,253.75818992882006
13:36:50,303,292692,0.9300339774999999,-17.0,0.0034453086225037124,4.973808,253.12597510800578
13:36:53,304,293743,0.929773855,-19.0,0.0037223421997291534,3.816886,275.35535512457017
13:36:58,305,294916,0.9294835375,-21.0,0.003549392409416062,4.244874,276.3332904580913
13:37:02,306,296033,0.92920708,-19.0,0.003772035250273932,4.351313,256.70412585810305
13:37:06,307,297042,0.9289573525,-19.0,0.003314011830962189,3.802299,265.36576949892685
13:37:09,308,297941,0.92873485,-21.0,0.0035372658033803518,3.233643,278.01461076562873
13:37:14,309,299221,0.92841805,-16.0,0.003412189583104919,4.692376,272.78291424216644
13:37:17,310,300042,0.9282148525,-21.0,0.003947114695158855,3.123414,262.85340335927293
13:37:20,311,300877,0.92800819,-21.0,0.0037359228740896336,3.26506,255.73802625372886
13:37:24,312,301928,0.9277480675,-19.0,0.0041442450468307575,4.120065,255.0930628521637
13:37:28,313,302925,0.92750131,-21.0,0.003937791306525469,3.735345,266.90974996954765
13:37:31,314,303790,0.9272872225,-20.0,0.0037493376218696575,3.201597,270.17766445933074
13:37:35,315,304697,0.92706274,-21.0,0.003892281448872686,3.359431,269.986197067301
13:37:39,316,305801,0.9267895,-19.0,0.0034948111494051536,4.041371,273.17462316624733
13:37:42,317,306700,0.9265669975,-20.0,0.004057116505074581,3.39515,264.7894791099068
13:37:45,318,307551,0.926356375,-21.0,0.004104227676141587,3.110922,273.5523423602392
13:37:49,319,308446,0.9261348625,-21.0,0.003917796488946935,3.422561,261.5000872153922
13:37:52,320,309422,0.9258933025,-20.0,0.004077559584641035,3.707816,263.22773298351376
13:37:55,321,310268,0.9256839175,-21.0,0.004234103266352796,3.241221,261.0127479736803
13:37:59,322,311205,0.92545201,-21.0,0.004757750900264116,3.60994,259.5611007385164
13:38:04,323,312509,0.92512927,-18.0,0.004337962702176665,4.974972,262.11202796719255
13:38:08,324,313495,0.924885235,-21.0,0.0044919172759978025,3.717422,265.2375759329987
13:38:11,325,314431,0.924653575,-21.0,0.004292017331000608,3.352286,279.2124538300133
13:38:15,326,315579,0.924369445,-19.0,0.004339035919653284,4.146586,276.85426034815146
13:38:19,327,316595,0.924117985,-21.0,0.004187153032650863,3.66851,276.95167792918653
13:38:23,328,317610,0.9238667725,-19.0,0.00422350640040199,3.734682,271.7768206235498
13:38:26,329,318621,0.92361655,-20.0,0.004323051883949504,3.740205,270.3060393748471
13:38:31,330,319713,0.92334628,-18.0,0.004032598594340049,4.151139,263.0603311524861
13:38:34,331,320671,0.923109175,-21.0,0.0041925222155049634,3.504001,273.4017484584051
13:38:37,332,321516,0.9229000375,-21.0,0.004495401358589424,3.250507,259.9594463263731
13:38:41,333,322520,0.9226515475,-20.0,0.004187941351771889,3.795664,264.51234882750424
13:38:46,334,323698,0.9223599925,-19.0,0.004569712304312862,4.467009,263.7111319901079
13:38:49,335,324694,0.9221134825,-20.0,0.004284745810205588,3.602047,276.50944032656986
13:38:54,336,325928,0.9218080675,-18.0,0.004251165622799935,4.566732,270.21511225094883
13:38:57,337,326714,0.9216135325,-21.0,0.004754689028061132,2.84679,276.1004499805044
13:39:01,338,327753,0.92135638,-20.0,0.004484680295214415,4.026875,258.0164519633711
13:39:05,339,328900,0.9210724975,-20.0,0.005157979867515526,4.254495,269.597214240468
13:39:08,340,329801,0.9208495,-20.0,0.005060595637949728,3.303707,272.72394313418226
13:39:12,341,330840,0.9205923475,-20.0,0.0050115573119271445,3.938225,263.82443867478366
13:39:15,342,331750,0.9203671225,-21.0,0.0053683553174906,3.350029,271.6394395391801
13:39:19,343,332764,0.9201161575,-20.0,0.005575760072115588,3.667784,276.46120927513726
13:39:22,344,333599,0.919909495,-20.0,0.005777405359911505,3.012821,277.14889135464733
13:39:26,345,334572,0.9196686775,-21.0,0.006264953913814829,3.523634,276.13537614860115
13:39:29,346,335500,0.9194389975,-20.0,0.005618443489295495,3.368157,275.5215983102925
13:39:33,347,336622,0.9191613025,-19.0,0.005317117256573086,4.103964,273.3942110603309
13:39:37,348,337563,0.918928405,-20.0,0.005087407078702954,3.411532,275.82915827845085
13:39:41,349,338818,0.9186177925,-17.0,0.005300333352676432,4.563701,274.9961051348456
13:39:44,350,339655,0.918410635,-20.0,0.005110026552769663,3.032263,276.03146560835916
13:39:49,351,340894,0.9181039825,-19.0,0.005001701581321897,4.493838,275.71087342267344
13:39:53,352,341933,0.91784683,-20.0,0.005407083533758011,4.067483,255.44052673360895
13:39:56,353,342722,0.9176515525,-21.0,0.005671963698424512,2.985346,264.29097330761664
13:40:00,354,343815,0.917381035,-18.0,0.005077750832285909,4.141582,263.9088155202529
13:40:03,355,344682,0.9171664525,-21.0,0.005162593478890574,3.322648,260.9364579094746
13:40:08,356,345997,0.91684099,-17.0,0.004632344429797315,4.662732,282.0235003856108
13:40:12,357,346970,0.9166001725,-20.0,0.00479831105077049,3.744425,259.8529814323962
13:40:15,358,347846,0.9163833625,-21.0,0.004771278254670775,3.407464,257.08268671363805
13:40:19,359,348960,0.9161076475,-19.0,0.004436820375284167,4.28875,259.7493442145147
13:40:24,360,350321,0.9157708,-18.0,0.004707347280741874,4.881824,278.78923943181894
13:40:28,361,351395,0.915504985,-20.0,0.004515344778739556,4.297423,249.91721783031363
13:40:32,362,352319,0.915276295,-20.0,0.004399151936147233,3.383966,273.0523888242376
13:40:35,363,353164,0.9150671575,-21.0,0.004635751738171071,3.066737,275.53715887603016
13:40:39,364,354190,0.9148132225,-18.0,0.0045975090243676065,3.885399,264.0655438476203
13:40:43,365,355328,0.9145315675,-19.0,0.004885165305303174,4.199812,270.9645098399643
13:40:47,366,356312,0.9142880275,-18.0,0.0045447587996259396,3.712163,265.0745670381392
13:40:51,367,357363,0.914027905,-19.0,0.004495620013111955,4.111123,255.64790934253244
13:40:55,368,358397,0.91377199,-21.0,0.004536241414762573,4.040184,255.9289378899575
13:40:59,369,359511,0.913496275,-20.0,0.004412213077420275,4.276737,260.47895860792937
13:41:03,370,360594,0.9132282325,-20.0,0.0043092810609412285,3.964539,273.17173573018204
13:41:07,371,361666,0.9129629125000001,-20.0,0.0048564336151440644,4.050002,264.69122731297415
13:41:12,372,363008,0.9126307675,-19.0,0.0049325154771083105,5.173906,259.37850436401436
13:41:16,373,363854,0.9124213825,-21.0,0.004979310696724943,3.423044,247.14844448391548
13:41:19,374,364732,0.9122040775,-21.0,0.004995595929042764,3.533763,248.46035232130734
13:41:23,375,365843,0.911929105,-19.0,0.004561808965296197,4.06543,273.27982525833676
13:41:28,376,367126,0.9116115625,-18.0,0.004582553173885376,4.613599,278.0909220762359
13:41:32,377,368316,0.9113170375,-21.0,0.004240189186259728,4.354581,273.2754310919926
13:41:36,378,369162,0.9111076525,-21.0,0.004525027110983776,3.421262,247.27717432923873
13:41:39,379,370147,0.910863865,-21.0,0.0043473333641848855,3.480899,282.97287568527554
13:41:43,380,371268,0.9105864175,-19.0,0.004114828857460192,4.03345,277.9258451201825
13:41:48,381,372651,0.910244125,-16.0,0.004521655425499328,5.070201,272.7702511202219
13:41:52,382,373675,0.909990685,-19.0,0.005001142284982052,3.906945,262.09736763635016
13:41:56,383,374695,0.909738235,-21.0,0.004445645957956931,3.766005,270.8440376473213
13:42:00,384,375769,0.90947242,-19.0,0.004416867882899635,3.855827,278.53946766802557
13:42:03,385,376605,0.90926551,-20.0,0.004538988486504958,3.163716,264.24622184797875
13:42:06,386,377472,0.9090509275,-21.0,0.004679700929382643,3.148361,275.38138097886485
13:42:11,387,378728,0.9087400675,-18.0,0.00466922956450611,4.668306,269.04834430305124
13:42:14,388,379726,0.9084930625,-20.0,0.004714746180921793,3.650804,273.364442462537
13:42:18,389,380747,0.9082403649999999,-21.0,0.004745320911866193,3.725179,274.080789137918
13:42:22,390,381906,0.9079535125,-19.0,0.004719252679657576,4.178433,277.37671036008
13:42:26,391,382873,0.90771418,-21.0,0.0046491050724255705,3.617432,267.316704225539
13:42:29,392,383768,0.9074926675,-20.0,0.005063102321152162,3.422239,261.5246918756989
13:42:33,393,384688,0.9072649675,-20.0,0.004578579328043143,3.343018,275.2004326629411
13:42:36,394,385534,0.9070555825,-21.0,0.004960701561462626,3.262146,259.33848454361026
13:42:40,395,386478,0.9068219425,-20.0,0.004288046871375103,3.550703,265.8628446254164
13:42:43,396,387458,0.9065793925,-19.0,0.004630793975571133,3.673311,266.7892808422701
13:42:48,397,388697,0.90627274,-19.0,0.004492548941409275,4.495577,275.60422166053434
13:42:52,398,389786,0.9060032125,-18.0,0.0044141185023952,4.03209,270.0832570701547
13:42:55,399,390690,0.9057794725,-21.0,0.004205062200389473,3.170089,285.1654953536005
13:42:58,400,391521,0.9055738,-20.0,0.004273265519329401,2.982152,278.65782830653836
13:43:02,401,392645,0.90529561,-21.0,0.0040049872206179326,4.019246,279.6544426491934
13:43:06,402,393676,0.9050404375,-20.0,0.004157611499141887,3.720539,277.1103864251927
13:43:09,403,394716,0.9047830375,-18.0,0.004459429318264413,3.702083,280.92292906452934
13:43:13,404,395752,0.9045266275,-20.0,0.004404284731524504,3.709871,279.25499296336716
13:43:17,405,396875,0.904248685,-18.0,0.004622283396211675,4.194656,267.72159624054984
13:43:21,406,397900,0.9039949975,-21.0,0.004669627849580138,3.704274,276.70739259568813
13:43:25,407,398902,0.9037470025000001,-21.0,0.00446588310656097,3.573252,280.4168303830796
13:43:29,408,400105,0.90344926,-20.0,0.004512531878357054,4.659712,258.1704620371388
13:43:33,409,401185,0.90318196,-20.0,0.00453303082203665,4.290554,251.71574579879427
13:43:37,410,402176,0.9029366875,-19.0,0.004423283308467296,3.540158,279.93100872898896
13:43:40,411,403085,0.90271171,-21.0,0.004373624534836333,3.271617,277.84425866475203
13:43:44,412,404080,0.9024654475,-21.0,0.004412407120041955,3.54804,280.4365226998568
13:43:48,413,405107,0.902211265,-21.0,0.004419217386250366,4.030673,254.79615935105625
13:43:52,414,406171,0.901947925,-19.0,0.00454466554766899,4.142534,256.84762032128157
13:43:55,415,407112,0.9017150275,-21.0,0.004387601135060825,3.359018,280.1413984682428
13:43:59,416,408208,0.9014437675,-19.0,0.0049043228795809714,4.000591,273.9595224805535
13:44:04,417,409388,0.9011517175,-19.0,0.004371430210066738,4.203169,280.740555518943
13:44:08,418,410487,0.900879715,-19.0,0.004467899503440342,4.326422,254.02052781721247
13:44:11,419,411355,0.900664885,-21.0,0.004064722452312708,3.105431,279.5103159593628
13:44:14,420,412224,0.9004498075,-21.0,0.0041457597442048555,3.105107,279.8615313417541
13:44:18,421,413196,0.9002092375,-19.0,0.004038166366862478,3.69187,263.28120979341094
13:44:21,422,414044,0.8999993575,-21.0,0.003864577171318057,3.272731,259.11081601268177
13:44:24,423,414940,0.8997775975,-21.0,0.004070574311689208,3.336796,268.5210603225369
13:44:29,424,416172,0.8994726775,-17.0,0.0041631878302251174,4.800601,256.6345338844032
13:44:33,425,417247,0.899206615,-21.0,0.004009940674040314,3.815251,281.76389967527695
13:44:37,426,418422,0.8989158025,-19.0,0.0037097862427088045,4.198194,279.8822541311812
13:44:41,427,419482,0.8986534525000001,-21.0,0.00435333885428197,3.765412,281.5096993370181
13:44:45,428,420422,0.8984208025,-21.0,0.004085464002267319,3.673225,255.90591374065025
13:44:49,429,421654,0.8981158825,-19.0,0.003960184935123551,4.826054,255.2810225496855
13:44:52,430,422443,0.897920605,-21.0,0.004231791595247608,2.989126,263.9567552522041
13:44:56,431,423468,0.8976669175,-21.0,0.004254313222645578,3.829387,267.6668615629603
13:45:00,432,424435,0.897427585,-21.0,0.004632585770007962,3.818794,253.22130494601174
13:45:04,433,425637,0.89713009,-18.0,0.00473238740223104,4.291834,280.0667500187566
13:45:07,434,426422,0.8969358025,-21.0,0.004249132886928107,2.843753,276.0436648330569
13:45:11,435,427462,0.8966784025,-18.0,0.004418670145633559,3.739828,278.08765536810785
13:45:14,436,428355,0.8964573849999999,-21.0,0.004439143775106145,3.17746,281.0420902230083
13:45:18,437,429393,0.89620048,-21.0,0.004514367914704893,4.131689,251.2289768179551
13:45:22,438,430270,0.8959834225,-21.0,0.004645376790476512,3.335697,262.913567988939
13:45:25,439,431177,0.89575894,-21.0,0.004406267509381348,3.206653,282.84943833960205
13:45:29,440,432278,0.8954864425,-18.0,0.004464834348129278,4.008365,274.67558468353053
13:45:33,441,433387,0.895211965,-18.0,0.004496638968230531,4.208598,263.5081801588082
13:45:36,442,434230,0.8950033225,-21.0,0.004720851345323203,3.018145,279.3106361689051
13:45:40,443,435343,0.894727855,-20.0,0.005013291665399782,3.982148,279.4973968822856
13:45:43,444,436261,0.89450065,-21.0,0.00491245788846003,3.383095,271.34916400514913
13:45:48,445,437436,0.8942098375,-19.0,0.004946526454653552,4.419972,265.8387881190198
13:45:51,446,438286,0.8939994625,-21.0,0.0046016806020606925,3.065914,277.2419578631364
13:45:54,447,439236,0.8937643375,-20.0,0.005402035783791624,3.404548,279.0385096641316
13:45:59,448,440546,0.8934401125,-17.0,0.004867572125853834,4.728114,277.06607750997546
13:46:03,449,441562,0.8931886525,-20.0,0.005388671449315917,3.788376,268.1887964658207
13:46:07,450,442504,0.8929555075,-20.0,0.00561325293321638,3.786899,248.75234327612117
13:46:11,451,443461,0.89271865,-20.0,0.004795615702945118,3.872695,247.11473534579923
13:46:15,452,444554,0.8924481325,-20.0,0.004761017752801079,4.327759,252.5556529372361
13:46:19,453,445649,0.89217712,-19.0,0.005085104831705128,4.113803,266.1770629269316
13:46:24,454,446896,0.8918684875,-18.0,0.005063536078699077,4.790498,260.30696599810705
13:46:27,455,447826,0.8916383125,-21.0,0.0053941602433947725,3.619767,256.92261407985654
13:46:30,456,448622,0.8914413025,-21.0,0.005775178249705414,2.967591,268.231033184829
13:46:35,457,449791,0.891151975,-18.0,0.0055074561128156795,4.418032,264.59744972422106
13:46:39,458,450762,0.8909116525,-20.0,0.005757682110228932,3.750634,258.88956373775744
13:46:43,459,451823,0.890649055,-18.0,0.005218428318423904,4.0946,259.12177013627706
13:46:48,460,453063,0.890342155,-20.0,0.005023750402934609,4.905607,252.77198112282537
13:46:52,461,454180,0.8900656975,-21.0,0.005096386580253988,4.431837,252.03995544059947
13:46:55,462,455061,0.88984765,-21.0,0.005280456058491375,3.475814,253.46580685847977
13:47:00,463,456165,0.88957441,-21.0,0.00513420984666943,4.309764,256.162518411681
13:47:03,464,457039,0.889358095,-21.0,0.005131869221751262,3.354817,260.52091664016245
13:47:07,465,458071,0.889102675,-19.0,0.00538490316740331,4.080287,252.92338504619894
13:47:11,466,459126,0.8888415625,-20.0,0.005436396988278086,3.922906,268.93328568158404
13:47:15,467,460269,0.88855867,-20.0,0.005348671677276505,4.046745,282.44922771264316
13:47:19,468,461333,0.88829533,-20.0,0.0052209206890924025,4.040435,263.3379821727116
13:47:23,469,462344,0.8880451075,-19.0,0.005261633980793819,3.65358,276.71489333749366
13:47:27,470,463490,0.8877614725,-21.0,0.005314677799581339,4.38694,261.2299233634378
13:47:31,471,464617,0.88748254,-20.0,0.005731169003927222,4.149392,271.60605698377015
13:47:35,472,465638,0.8872298425,-19.0,0.006086265201242093,3.813581,267.72736700754484
13:47:39,473,466703,0.886966255,-20.0,0.005443997811561073,4.120444,258.4672913889862
13:47:43,474,467714,0.8867160325,-20.0,0.005495280989541455,3.930017,257.2507956072455
13:47:46,475,468612,0.8864937775,-20.0,0.004939558250563485,3.242939,276.90930973416397
13:47:50,476,469495,0.886275235,-20.0,0.005112042340841903,3.294236,268.0439409926915
13:47:55,477,470761,0.8859619,-17.0,0.005419743248799152,4.840727,261.530964253923
13:47:59,478,471785,0.88570846,-20.0,0.0054201091325012385,4.1196,248.5678221186523
13:48:03,479,472887,0.885435715,-19.0,0.00575889685487544,4.331055,254.4414698035467
13:48:07,480,473884,0.8851889575,-19.0,0.005588737786766216,3.801302,262.2785561368184
13:48:11,481,474967,0.884920915,-20.0,0.005237206393969675,4.287075,252.61979321565406
13:48:16,482,476117,0.88463629,-19.0,0.005238596096508748,4.387584,262.10324406324753
13:48:21,483,477603,0.884268505,-16.0,0.0051657567023502965,5.376223,276.40222513091436
13:48:25,484,478565,0.88403041,-21.0,0.005849400356496951,3.877649,248.08846803823658
13:48:28,485,479444,0.8838128575,-21.0,0.005916411206487685,3.500752,251.08890889728838
13:48:32,486,480621,0.88352155,-20.0,0.005577701140763396,4.152925,283.414701686161
13:48:36,487,481566,0.8832876625,-20.0,0.005327306704603577,3.613738,261.5020790107086
13:48:40,488,482688,0.8830099675,-19.0,0.005321435971667857,4.280121,262.1421216830085
13:48:44,489,483759,0.882744895,-20.0,0.00642904649408701,4.072907,262.9571458420239
13:48:49,490,484883,0.882466705,-20.0,0.006279890323173771,4.446283,252.79542485262408
13:48:53,491,485910,0.8822125225,-21.0,0.005458713366454359,4.069562,252.36131062753188
13:48:57,492,486955,0.881953885,-20.0,0.005305172127075636,3.802935,274.78776260966856
13:49:01,493,488034,0.8816868325,-18.0,0.00541227359574771,4.166004,259.00119154950403
13:49:05,494,488992,0.8814497275,-20.0,0.004846333689738268,3.774715,253.7939950433344
13:49:09,495,490027,0.881193565,-20.0,0.004594073307693264,4.001996,258.6209481468747
13:49:13,496,491223,0.880897555,-19.0,0.005360169681941585,4.533069,263.83891354841495
13:49:17,497,492160,0.8806656475,-21.0,0.004762100604806557,3.436298,272.67716595010097
13:49:20,498,493188,0.8804112175000001,-20.0,0.004758766450980816,3.754717,273.78894334779426
13:49:25,499,494240,0.8801508475,-19.0,0.004664620452741083,4.222782,249.12486602434132
13:49:30,500,495542,0.8798286025,-19.0,0.004832006263135264,5.197659,250.49738738151157
13:49:33,501,496387,0.879619465,-21.0,0.004588255994198447,3.079548,274.39091710861464
13:49:37,502,497645,0.87930811,-18.0,0.00510289243511146,4.56116,275.80703154460707
13:49:42,503,498784,0.8790262074999999,-20.0,0.004682628360403124,4.227258,269.4417989155145
13:49:45,504,499760,0.8787846475,-21.0,0.004625985927051544,3.805771,256.45263469609705
13:49:49,505,500623,0.878571055,-20.0,0.0042074590056910425,3.108867,277.59309098781
13:49:52,506,501547,0.878342365,-20.0,0.004710890900029184,3.428689,269.4907587127325
13:49:56,507,502519,0.878101795,-21.0,0.0051385465232797215,3.590701,270.69923115291414
13:49:59,508,503433,0.87787558,-21.0,0.005264035059041526,3.349873,272.8461646157929
13:50:02,509,504389,0.87763897,-21.0,0.005395618852356519,3.465533,275.8594421117906
13:50:07,510,505568,0.8773471675,-19.0,0.00521786026652668,4.225118,279.0454609788413
13:50:13,511,507193,0.87694498,-17.0,0.004881588710387322,6.378377,254.76700420812378
13:50:17,512,508293,0.87667273,-21.0,0.004760633803353729,4.114786,267.3286046953596
13:50:21,513,509341,0.87641335,-19.0,0.004631214828909382,4.132867,253.57699630788989
13:50:25,514,510186,0.8762042125,-21.0,0.004697319015615589,3.401268,248.43675946735158
13:50:29,515,511270,0.8759359225,-18.0,0.004711061209179049,3.976314,272.61428549153817
13:50:33,516,512463,0.875640655,-21.0,0.005313925902537327,4.439939,268.69738525686955
13:50:37,517,513528,0.8753770675,-19.0,0.005435439765442835,3.897053,273.28342724617806
13:50:41,518,514542,0.8751261025,-21.0,0.005180835980540655,3.629232,279.3979552698753
13:50:44,519,515509,0.87488677,-20.0,0.004352416085995241,3.84746,251.33464675396237
13:50:50,520,516854,0.8745538825,-19.0,0.004257329731661316,5.409087,248.65564188558992
13:50:53,521,517769,0.87432742,-21.0,0.00488736601922596,3.271733,279.6682981160138
13:50:57,522,518872,0.8740544275,-19.0,0.004485856590961868,3.952323,279.0763811560948
13:51:01,523,519897,0.87380074,-20.0,0.004435034375909556,3.744423,273.7404401158737
